x,y
11,5
10,14
11,14
15,15
18,18
18,19
18,21
18,22
18,27
18,28
18,30
18,31
15,29
11,33
10,33
9,33
5,35
9,38
8,45
12,45
15,45
17,47
17,49
11,51
2,53
2,55
2,57
2,60
5,60
10,59
11,59
11,58
15,58
15,60
17,63
17,64
17,65
18,67
25,70
25,71
25,77
25,78
25,84
25,85
28,89
34,88
40,84
40,78
41,77
40,70
41,69
48,69
48,66
48,64
48,62
48,60
48,59
48,57
48,55
48,53
48,51
48,47
48,46
48,45
48,44
48,40
51,42
51,40
51,38
51,36
48,36
48,32
48,30
48,28
48,27
51,23
55,20
56,20
57,20
58,20
57,15
55,11
51,9
48,12
48,13
48,14
41,13
38,18
34,17
33,17
34,19
33,19
32,19
28,18
28,21
32,24
31,31
35,31
38,31
40,33
40,34
40,35
41,37
34,37
40,41
40,42
40,43
34,45
34,49
25,47
25,45
25,43
25,41
25,40
25,37
25,35
25,33
25,32
25,30
25,28
25,26
25,24
25,22
25,20
25,17
25,13
25,6
40,6
51,7
57,8
61,9
57,5
60,0
61,0
62,0
71,6
86,6
94,9
94,11
97,14
103,13
103,5
108,0
107,14
109,19
109,20
109,21
110,23
103,23
104,26
107,29
103,30
97,29
94,23
94,21
94,19
94,18
87,13
84,18
80,19
80,17
79,17
74,18
71,13
71,17
64,21
64,22
61,23
64,24
64,25
63,28
63,29
63,30
64,32
71,30
71,31
72,32
80,34
87,29
87,32
87,44
87,47
87,50
87,51
87,53
87,54
87,57
87,58
87,60
87,61
87,62
87,65
87,66
94,68
97,73
97,78
94,81
97,85
97,88
97,92
108,97
103,86
103,83
103,77
107,78
109,81
110,75
110,74
110,71
110,72
107,73
104,70
103,70
102,70
101,70
103,65
107,55
107,51
103,54
102,54
101,52
102,50
101,48
102,46
103,45
107,47
110,43
110,40
101,45
100,45
94,41
94,42
95,43
94,45
94,47
94,48
97,48
97,52
94,51
94,52
94,54
94,57
94,58
94,59
97,55
101,56
103,60
102,65
101,65
97,67
94,66
87,68
87,69
87,70
84,89
84,91
80,88
74,91
74,89
74,87
71,87
71,84
74,83
71,82
71,80
74,79
71,78
71,76
71,74
74,75
78,73
79,73
80,73
80,71
79,70
78,70
77,70
74,68
80,63
79,62
78,62
77,62
74,60
77,56
78,56
79,56
80,56
81,56
84,52
81,49
80,49
79,49
78,49
74,52
72,47
71,46
71,45
61,36
57,35
57,32
56,35
56,39
57,39
61,38
61,40
61,42
63,44
63,45
63,46
63,47
57,51
57,58
61,58
63,60
63,61
63,62
57,64
57,68
61,69
61,71
57,73
56,73
55,73
56,68
51,69
51,71
48,71
48,74
51,75
48,76
48,78
51,79
48,80
48,82
51,83
57,86
58,89
61,92
62,97
61,97
60,97
51,92
51,88
48,84
41,85
38,89
38,91
28,91
25,97
15,89
15,85
15,82
12,79
11,76
11,73
10,73
9,73
10,70
11,67
11,70
9,70
5,72
5,75
5,78
5,82
9,83
10,84
9,86
10,88
9,90
5,90
5,86
0,82
0,76
2,75
2,73
2,72
2,70
0,69
2,67
2,65
2,63
0,63
2,62
0,57
0,51
2,51
2,49
2,47
0,45
0,44
0,43
2,44
2,42
2,40
2,38
2,36
2,34
0,28
0,27
0,26
0,25
2,24
5,20
5,25
5,29
9,26
10,26
11,26
10,24
11,24
12,26
15,25
15,20
12,17
11,17
10,17
9,17
5,15
2,15
0,12
2,11
2,9
