x,y
11,9
5,8
2,13
2,15
2,20
11,19
10,19
9,19
5,21
2,22
2,24
2,25
2,27
2,29
2,33
2,35
5,34
9,32
10,32
11,32
11,29
17,25
17,26
17,27
18,29
15,38
17,41
17,42
17,43
11,37
10,37
5,38
2,38
0,38
0,39
0,40
0,41
2,40
2,41
2,43
2,45
0,44
0,45
0,46
2,47
2,50
5,50
10,49
11,49
11,45
15,50
15,52
15,54
15,56
17,58
17,59
17,60
18,62
17,66
17,67
17,68
17,69
17,72
17,73
17,74
11,76
11,62
11,53
10,53
5,52
2,54
5,54
5,56
2,57
2,58
2,60
2,62
0,66
2,66
2,67
2,68
2,69
2,71
2,72
2,74
2,76
2,78
2,81
5,85
5,88
5,92
13,97
11,86
11,83
17,81
25,83
28,91
28,87
28,83
25,82
25,79
25,78
25,76
25,72
25,73
26,74
28,79
31,76
32,76
34,76
33,77
32,79
33,81
32,83
34,85
38,82
38,78
41,74
41,71
34,61
28,58
25,59
25,57
25,55
28,54
25,53
25,51
25,49
28,50
32,48
33,48
34,48
28,45
25,46
25,44
25,42
28,41
25,40
25,38
25,36
28,37
33,35
34,35
38,34
38,32
40,29
48,29
48,31
48,33
51,38
48,43
48,44
48,45
48,51
51,52
48,53
48,54
48,56
48,58
51,64
55,61
56,61
57,61
57,58
58,61
61,64
57,68
56,68
55,68
51,70
48,69
48,71
48,74
48,75
48,76
55,73
57,77
57,82
51,84
51,86
51,89
51,91
57,88
57,85
61,86
61,89
61,91
71,89
71,85
71,84
71,78
71,77
71,71
71,70
64,66
64,65
64,63
64,62
64,58
63,56
63,55
63,54
61,52
57,51
56,51
57,46
55,42
55,35
56,35
57,35
57,34
58,35
61,38
64,37
64,39
64,40
71,40
71,42
71,47
74,46
74,48
79,47
80,47
80,49
84,48
84,43
81,43
80,44
77,43
78,36
80,34
84,34
80,27
84,25
80,24
79,24
80,20
84,21
87,17
86,15
86,14
94,13
97,12
97,18
101,22
102,22
103,22
104,27
103,27
102,27
101,27
97,24
94,23
94,25
97,30
94,34
97,35
102,34
103,34
104,36
103,36
102,36
101,36
100,36
97,40
100,42
101,42
102,42
103,43
97,48
100,50
101,50
102,50
103,51
104,53
103,53
102,53
101,53
97,56
95,73
94,72
94,71
87,69
86,70
87,77
86,78
86,84
87,85
86,89
94,86
94,87
95,88
97,91
103,90
107,91
108,97
110,88
110,85
103,75
110,73
110,70
103,60
107,56
110,57
110,58
110,56
110,54
110,50
110,49
110,48
122,45
110,46
110,45
110,42
110,41
110,40
110,38
110,37
107,35
110,32
110,31
107,30
110,29
110,28
110,20
110,19
110,17
110,16
107,18
104,15
103,15
102,15
101,15
101,10
102,10
103,10
107,8
107,6
108,0
103,5
97,6
97,8
94,11
86,13
84,11
86,6
80,10
79,10
80,17
74,11
71,10
71,6
62,0
60,0
61,0
63,6
64,13
71,12
71,13
71,15
71,17
74,21
74,25
71,25
71,27
71,29
71,31
71,33
71,36
71,38
64,36
61,34
61,26
58,26
57,27
54,26
48,27
48,25
48,23
48,21
48,19
51,18
55,19
57,16
48,6
48,13
38,18
34,17
34,20
38,21
38,23
40,27
34,31
33,31
32,35
28,34
28,32
25,32
25,29
25,27
28,23
28,21
28,18
25,15
25,13
28,8
34,9
38,8
35,5
15,8
12,5
