x,y
38,61
41,58
41,57
35,55
41,53
41,52
41,45
41,44
40,40
35,42
38,38
41,37
41,36
38,34
35,35
34,35
33,35
32,35
33,33
34,32
32,32
31,32
28,31
25,32
28,28
25,25
25,23
25,21
28,20
25,19
25,18
25,16
17,16
15,19
11,18
10,18
5,14
9,12
10,12
11,12
15,11
12,8
11,5
15,0
16,0
17,0
18,0
14,0
8,0
5,7
5,11
0,10
2,12
2,14
2,16
5,19
2,18
0,19
2,21
2,23
2,25
2,26
2,27
0,28
0,32
0,33
0,37
2,37
2,35
2,34
2,33
2,32
5,31
2,30
2,28
5,23
9,21
10,21
11,21
17,26
17,27
17,28
10,30
11,30
15,31
17,33
17,34
17,35
25,34
25,35
28,38
25,40
31,42
32,42
33,42
34,42
34,47
35,50
34,50
33,50
31,50
32,50
33,47
32,47
28,46
28,49
25,51
25,49
25,47
25,43
15,41
11,40
11,37
10,37
9,37
10,40
9,42
10,42
11,42
12,45
15,48
15,52
11,51
10,51
11,53
5,55
5,52
2,51
5,48
2,44
5,44
5,41
5,39
2,39
2,40
2,42
0,43
0,46
0,55
2,58
2,59
2,60
2,62
2,64
0,64
2,65
9,65
8,62
9,62
11,62
10,63
11,65
12,65
10,65
8,69
5,68
2,69
2,71
2,72
2,73
0,73
2,74
2,76
2,78
2,79
2,80
2,81
0,82
2,83
2,84
2,85
5,86
8,83
9,83
10,83
11,83
5,77
10,76
11,76
10,70
9,69
11,69
15,71
17,74
17,73
15,68
18,67
18,66
15,64
17,60
17,59
25,56
28,54
32,55
33,55
34,55
31,55
28,59
33,60
34,60
34,62
33,62
28,63
28,61
25,60
25,62
25,64
25,65
25,66
25,68
25,70
28,74
28,72
28,70
32,68
33,68
34,68
34,71
38,72
38,74
41,79
41,80
38,81
35,78
34,78
33,78
32,78
34,82
33,82
32,82
28,84
25,84
25,82
28,81
25,78
15,77
17,79
17,80
17,81
15,86
17,88
17,89
25,85
25,86
25,87
25,89
25,90
25,91
25,93
25,98
25,99
25,97
28,96
32,93
33,93
34,93
35,93
40,87
40,86
40,90
40,91
41,94
41,95
38,96
40,98
40,99
48,98
48,96
48,91
48,90
48,89
48,86
48,85
49,83
48,81
48,80
51,75
51,73
51,70
57,69
57,72
61,73
61,75
63,80
64,84
63,86
63,89
64,90
63,96
57,100
63,98
71,98
71,97
71,96
71,93
71,92
72,90
71,88
71,87
71,84
71,82
71,77
71,76
71,75
71,72
71,71
72,69
71,66
71,67
61,70
57,61
55,59
56,57
55,55
56,53
58,48
61,51
61,54
61,58
71,61
71,59
74,54
80,55
84,54
81,51
86,49
84,46
86,41
86,42
86,48
94,60
97,59
97,63
94,65
97,68
94,69
94,70
94,71
86,66
87,70
86,72
86,75
87,76
94,79
94,78
94,77
94,75
94,73
97,75
101,73
102,73
103,73
109,79
109,78
109,71
109,70
110,67
110,66
107,63
104,64
101,64
100,64
102,64
103,64
107,59
104,60
103,60
102,60
101,60
102,56
101,56
102,54
102,51
103,51
107,52
103,54
103,56
104,56
107,55
110,57
110,58
110,61
110,62
117,64
117,65
117,66
117,68
124,68
120,71
117,72
117,73
117,74
117,76
117,77
117,78
117,80
124,80
126,80
127,80
125,80
120,83
117,89
107,84
104,81
103,85
97,84
97,96
94,95
94,91
94,89
86,84
86,82
86,87
87,91
86,93
86,96
87,97
86,103
86,105
86,108
87,112
86,114
86,117
87,118
86,124
94,120
94,121
94,122
94,127
94,128
95,130
94,132
94,133
94,136
94,137
94,138
94,143
94,145
100,151
101,151
102,152
103,151
109,149
109,148
109,145
109,143
110,137
109,136
109,133
110,131
109,127
109,122
107,117
107,115
103,114
102,114
103,116
102,116
103,118
102,118
101,118
97,120
94,118
94,116
97,117
97,115
94,114
94,111
94,110
94,109
94,108
94,104
94,100
94,98
94,102
97,107
102,103
101,102
100,102
100,98
101,98
102,99
103,98
102,95
103,95
107,96
107,100
103,102
103,105
107,104
109,109
109,110
109,111
117,108
120,109
120,113
117,115
117,116
117,118
117,119
117,120
123,118
124,118
125,118
126,118
132,116
132,115
130,113
130,109
127,110
126,108
125,108
117,104
117,103
117,102
117,99
117,98
117,95
120,96
120,94
126,92
125,95
126,95
130,96
132,99
132,103
132,104
140,103
148,101
149,101
149,120
150,123
143,122
143,126
140,128
140,129
141,131
140,133
140,134
140,137
140,138
140,139
148,148
149,148
140,150
140,146
140,144
133,137
132,136
132,133
133,131
132,127
130,121
126,122
120,121
120,124
117,127
117,128
118,130
117,132
117,133
117,136
117,137
117,138
117,143
117,145
117,148
117,149
117,151
124,151
125,151
126,151
127,151
132,143
132,145
132,148
132,149
133,152
133,153
132,159
132,160
130,157
130,154
126,155
125,156
124,155
123,155
120,154
117,155
117,157
117,159
117,160
117,162
117,163
117,164
107,155
107,153
103,154
102,154
103,156
102,156
101,156
97,155
94,156
94,158
97,158
104,159
107,162
103,163
102,163
101,163
103,166
103,169
97,171
97,175
94,177
97,168
97,165
97,162
94,163
94,165
87,164
86,163
86,160
87,158
86,154
94,154
94,153
94,151
94,149
94,148
94,147
86,147
87,141
86,140
86,137
87,135
86,131
80,126
71,119
71,118
71,117
71,114
71,113
72,111
71,109
71,108
71,105
71,103
64,120
63,121
71,124
71,131
71,132
72,134
71,136
71,137
71,140
71,141
71,142
71,147
80,149
72,157
71,159
71,165
71,164
71,163
71,160
71,155
71,154
64,150
63,149
63,147
64,137
64,131
48,121
48,122
48,132
48,133
48,135
49,136
41,139
40,138
40,135
41,133
40,129
40,126
40,124
41,118
40,117
40,114
41,112
40,108
40,105
40,102
25,101
25,102
25,104
25,105
17,106
18,102
10,94
11,94
11,91
10,91
9,91
9,94
5,96
5,93
2,88
2,87
2,89
0,91
2,91
2,93
2,94
2,96
0,100
0,102
0,103
2,102
2,106
2,107
3,109
2,111
0,112
0,111
2,112
2,115
2,116
2,117
0,118
0,121
2,122
2,124
0,127
2,127
2,128
3,130
0,130
2,132
2,133
2,136
0,136
2,137
2,138
0,139
2,143
0,145
0,148
2,149
2,150
2,152
2,153
2,156
2,157
2,159
2,160
2,163
2,166
0,166
0,175
2,179
0,184
0,193
2,193
2,195
15,203
16,203
17,203
18,203
11,189
11,178
10,178
10,165
11,165
17,163
17,160
17,156
17,153
17,150
11,145
17,143
18,137
17,136
17,133
18,131
17,127
17,124
17,122
18,116
17,115
17,112
18,110
25,108
25,109
26,111
25,113
25,114
25,117
25,118
25,119
25,124
25,126
25,129
25,130
26,132
25,134
25,135
25,138
25,139
25,140
25,145
25,147
25,150
25,151
26,153
25,155
25,156
25,159
25,160
25,161
25,166
25,168
25,171
25,172
26,174
25,176
25,177
25,180
25,181
25,182
25,187
25,189
25,191
25,192
28,195
34,194
36,203
38,195
40,192
40,189
40,187
41,181
40,180
40,177
41,175
40,171
40,168
40,166
41,160
40,159
40,156
41,154
40,150
40,147
40,145
48,147
48,148
48,149
48,150
57,166
55,166
48,174
48,175
49,177
48,179
48,180
48,183
48,184
48,185
48,190
48,192
51,196
53,203
54,203
57,194
63,192
63,190
64,184
63,183
63,180
64,178
63,174
71,170
71,172
71,174
71,175
71,177
71,178
71,185
74,190
74,193
74,197
63,203
72,203
89,203
90,203
94,194
80,191
80,188
86,175
86,172
86,170
86,178
87,185
94,187
94,184
94,178
94,181
94,182
97,185
108,203
110,194
109,187
107,185
102,184
103,184
109,182
109,181
109,178
117,180
117,184
120,185
120,187
120,192
117,195
120,190
126,184
125,184
126,186
126,189
132,195
130,192
130,190
130,187
130,185
133,180
126,170
132,164
132,163
140,168
140,175
140,178
140,179
140,185
140,187
143,190
143,193
143,195
149,192
149,189
153,190
153,193
153,195
163,192
163,191
166,188
166,196
172,194
178,191
186,192
189,197
195,195
202,192
209,191
209,192
209,195
216,203
217,203
218,203
232,203
233,203
234,203
232,195
238,193
242,193
245,193
247,195
245,185
242,185
239,186
238,185
239,178
241,173
235,175
232,178
232,180
232,182
232,184
232,186
232,188
232,190
232,192
224,195
222,192
216,190
209,190
209,188
209,187
209,185
209,182
209,181
209,179
209,175
209,177
209,183
215,185
216,185
217,186
218,185
218,189
222,187
222,183
218,180
216,181
215,178
219,178
222,178
222,170
219,170
216,171
215,170
209,173
209,171
209,169
209,167
209,165
209,163
209,158
216,163
225,158
232,167
232,168
232,170
232,171
235,164
235,160
235,157
232,157
232,155
232,154
232,152
232,151
235,151
235,148
232,149
232,147
232,145
232,143
225,145
225,146
225,151
225,150
219,148
222,147
222,143
225,142
225,141
225,138
225,137
222,134
224,131
222,127
219,124
218,121
212,123
212,127
209,130
209,131
209,133
212,134
215,135
216,135
217,135
218,133
217,133
218,135
219,135
218,140
219,140
219,144
218,144
217,144
218,148
217,148
216,148
215,148
212,152
209,149
209,144
212,147
216,144
217,140
216,140
212,139
212,143
209,140
209,136
201,123
202,117
201,116
201,125
201,128
202,132
201,134
201,137
202,138
201,144
201,146
201,149
202,153
201,155
201,158
202,159
201,165
201,167
195,169
189,171
189,175
195,181
199,182
201,179
201,185
189,182
186,185
186,179
186,178
178,183
176,188
173,185
176,180
176,178
176,175
172,177
172,174
172,166
163,170
163,172
166,175
166,178
166,180
163,182
163,183
149,181
155,179
156,175
155,168
163,164
163,162
163,157
163,156
163,155
163,152
163,151
164,149
163,147
163,146
155,146
155,144
156,138
155,137
155,134
156,132
155,128
153,126
163,125
163,126
164,128
163,130
163,131
163,134
163,135
163,136
163,141
163,143
178,146
179,150
178,152
178,155
179,156
178,162
178,164
186,167
186,165
186,160
186,159
186,158
186,155
186,154
187,152
186,150
186,149
186,146
186,144
178,143
178,141
179,135
178,134
178,131
178,125
179,129
186,138
186,139
186,137
186,134
186,133
187,131
186,129
186,128
186,125
186,123
186,118
186,117
186,116
186,113
186,112
187,110
186,108
186,107
178,103
172,105
171,105
163,107
163,103
163,102
163,99
163,97
166,97
178,99
186,98
186,100
189,103
195,102
189,93
189,89
186,89
186,86
186,84
189,85
189,81
186,82
186,80
186,75
186,72
186,70
176,67
189,66
189,71
189,73
189,78
193,79
194,79
195,79
196,90
195,94
199,93
199,103
201,107
201,113
202,111
209,104
209,100
209,98
217,102
218,102
218,94
222,91
222,87
217,90
216,92
212,92
212,88
216,88
217,86
216,85
212,84
209,84
209,81
212,80
209,79
209,77
209,75
202,77
202,76
199,73
199,71
196,74
195,74
194,74
192,74
193,74
194,72
195,72
195,70
194,70
199,66
196,63
199,59
202,57
202,59
202,60
202,61
202,64
202,66
202,67
202,68
209,70
212,73
212,76
216,74
217,74
218,74
216,70
217,70
218,70
219,70
222,73
225,71
225,72
232,76
235,71
238,73
239,73
240,73
241,74
240,76
241,76
242,78
241,78
240,78
239,78
238,78
235,77
235,82
238,84
239,84
240,84
241,85
242,87
241,87
240,87
239,87
238,87
235,91
238,93
239,93
240,93
241,94
242,96
238,100
235,99
235,103
235,108
232,113
232,117
235,116
235,120
238,121
240,117
242,117
241,117
239,117
239,113
240,113
241,113
242,113
245,108
245,116
248,114
248,115
248,118
248,119
255,122
255,123
247,127
248,124
248,123
245,120
242,121
241,121
240,121
239,121
235,125
232,122
232,127
232,128
233,130
232,132
232,133
232,136
232,137
232,138
247,133
248,131
255,133
255,134
256,137
255,136
247,136
248,137
247,143
247,145
255,148
255,149
255,150
255,151
245,148
241,147
240,147
241,149
240,149
239,149
239,152
238,152
239,155
240,155
241,158
241,155
240,153
241,152
245,154
247,167
247,171
255,176
255,177
255,178
255,180
255,182
255,184
255,186
262,180
264,175
262,176
255,174
262,167
264,167
271,151
270,150
270,148
278,142
278,144
278,147
278,148
279,150
278,152
278,153
278,156
278,157
278,158
278,163
278,165
278,167
278,169
278,170
278,171
278,173
278,175
278,176
278,177
285,175
287,174
285,169
287,168
291,171
291,177
287,180
285,181
291,183
285,186
291,193
291,197
288,194
288,193
284,193
281,197
278,192
278,190
278,188
278,186
278,183
278,182
278,181
278,179
268,178
268,187
265,187
264,188
264,191
261,187
258,190
258,193
258,197
268,203
283,203
288,203
294,203
295,203
296,203
297,203
299,199
299,196
299,193
299,190
299,187
299,184
299,181
299,178
299,175
299,172
299,169
299,166
299,163
299,160
293,165
293,163
294,157
293,156
293,153
294,151
299,154
299,151
299,148
299,145
299,142
293,147
293,144
293,142
293,135
294,136
299,139
299,136
299,130
299,127
299,124
299,121
299,118
299,115
299,112
291,112
288,112
287,114
285,115
285,121
287,120
291,117
291,123
293,126
294,130
293,132
278,135
278,136
278,137
271,138
271,132
278,132
278,131
279,129
278,127
278,126
278,123
278,122
278,121
270,122
271,121
278,119
278,117
278,116
278,115
278,113
278,111
278,109
278,107
278,105
284,112
288,104
285,105
284,104
278,103
278,101
278,99
285,97
285,93
285,87
291,89
287,92
291,95
291,104
299,110
299,107
299,106
299,105
299,104
299,103
299,102
299,100
299,97
299,94
299,91
299,88
299,82
299,79
299,76
299,73
291,83
287,86
285,81
287,80
291,77
287,74
285,75
278,79
278,77
278,76
278,75
278,73
278,69
278,67
268,68
264,71
268,74
265,76
263,82
264,82
268,79
278,81
278,82
278,83
278,85
278,87
278,88
278,89
278,91
278,93
278,94
278,95
278,97
264,101
245,103
245,99
248,93
248,92
248,91
248,89
248,88
248,84
248,83
248,82
255,84
258,79
262,72
255,72
255,73
255,74
248,79
248,80
245,77
248,73
248,72
248,71
248,69
248,68
248,65
248,64
255,70
255,68
255,67
255,66
255,64
255,62
255,61
255,60
255,58
255,56
255,55
255,54
255,52
255,50
255,49
255,48
255,46
255,44
255,43
255,42
255,40
261,39
262,42
264,41
265,39
262,32
261,31
265,31
268,31
268,39
268,44
264,47
262,48
264,53
262,54
264,59
262,60
262,66
264,65
268,62
268,56
268,50
278,51
278,49
278,47
278,45
278,43
278,41
278,39
278,37
278,35
284,42
285,43
288,42
291,42
291,50
288,50
285,51
284,50
278,53
278,55
278,57
284,58
281,62
287,63
288,59
288,58
291,58
291,62
299,70
299,67
299,64
299,61
299,58
299,55
299,52
299,49
299,46
299,43
299,40
299,37
299,34
299,31
299,28
299,25
299,22
299,19
299,16
299,13
299,10
299,7
299,4
293,9
285,11
287,5
291,6
291,0
289,0
288,0
283,0
280,0
281,6
278,9
278,11
278,13
278,15
278,17
278,19
284,18
285,19
288,18
291,18
291,26
288,26
284,26
285,27
291,34
288,34
285,35
284,34
278,33
278,31
278,29
278,27
278,25
278,23
278,21
268,22
262,24
258,22
264,21
268,11
268,8
268,6
263,10
264,10
264,13
258,11
258,8
258,6
264,5
268,0
271,0
262,0
258,0
253,0
245,0
244,0
241,5
245,6
245,8
240,12
241,12
245,13
255,11
255,17
255,19
255,24
255,26
255,28
255,30
255,32
255,34
255,36
255,38
245,36
241,35
241,40
240,40
239,40
235,42
232,45
235,46
239,51
240,52
239,54
245,53
245,57
245,61
241,60
240,56
239,58
240,60
238,62
239,62
240,62
241,62
242,62
242,67
241,67
240,67
239,67
238,67
235,66
232,63
232,60
235,61
235,58
235,54
235,50
232,50
232,47
218,51
217,51
212,50
209,53
209,50
209,47
209,45
212,46
216,44
217,44
218,44
224,39
225,40
232,43
232,41
235,36
232,33
232,31
222,28
224,22
224,21
232,25
235,26
241,27
245,26
245,24
241,25
240,25
241,23
240,23
245,19
241,18
240,15
239,15
241,15
240,18
241,20
240,20
239,20
235,22
235,24
232,23
232,22
232,20
232,17
232,15
232,18
235,19
235,17
235,13
232,13
235,8
235,6
235,0
226,0
217,0
218,5
219,8
222,11
218,12
212,11
209,16
209,18
209,20
209,21
209,22
209,24
209,26
209,27
212,26
216,24
217,24
218,24
217,27
218,27
218,29
217,29
216,29
212,28
212,31
209,30
209,32
209,34
212,35
209,36
209,39
209,40
209,41
202,35
201,34
199,32
199,30
202,29
202,28
202,25
202,24
202,23
202,21
199,23
196,20
195,20
194,20
193,20
194,18
195,18
199,19
202,13
201,6
212,7
208,0
206,0
199,0
190,0
186,6
186,13
186,18
189,19
189,23
186,27
186,31
189,32
189,30
193,27
194,27
195,27
196,27
195,31
194,31
195,38
194,38
193,38
189,40
186,36
186,34
186,35
186,39
186,41
186,43
189,44
195,47
199,48
199,50
199,55
196,56
195,54
194,54
193,56
194,56
195,56
193,63
195,63
194,63
189,59
189,55
186,54
189,50
189,48
186,45
179,49
179,48
176,45
173,46
172,44
171,44
172,46
171,46
170,46
169,46
166,45
163,44
163,47
166,50
163,51
163,53
166,53
170,51
171,51
172,51
172,54
176,55
176,59
176,63
173,60
172,57
171,58
170,57
169,57
166,55
163,57
163,59
166,63
170,68
171,68
172,66
171,66
172,68
172,71
171,75
170,77
171,77
172,77
173,77
172,75
176,76
179,78
179,79
176,80
176,82
179,84
179,85
176,86
173,83
172,83
172,81
171,81
170,83
171,83
172,87
171,87
170,87
166,89
166,93
163,94
163,92
163,90
163,88
166,86
163,83
163,81
166,82
166,80
163,77
163,75
166,76
166,73
163,70
166,70
166,67
163,66
163,68
155,74
153,71
149,70
143,71
147,77
149,77
148,77
143,79
140,74
140,78
140,80
140,82
143,83
140,84
140,87
143,87
149,90
148,90
140,91
133,89
130,83
133,82
133,81
132,78
132,77
132,74
132,73
130,71
133,70
133,69
132,66
127,68
126,68
125,68
132,57
132,58
132,59
132,60
126,62
125,62
124,62
120,64
117,62
117,60
117,59
117,58
117,57
120,54
120,50
120,47
124,44
125,44
125,42
126,42
127,44
126,44
126,48
130,47
133,46
133,45
130,43
130,41
133,40
133,39
130,37
130,34
130,32
130,28
126,33
126,31
125,31
126,27
120,26
120,28
120,32
125,33
126,35
125,36
124,38
126,38
127,38
125,38
124,35
123,35
120,34
117,31
117,33
117,35
117,37
117,38
120,41
120,43
117,44
117,42
110,41
107,37
107,39
110,42
110,46
110,47
107,43
104,44
103,44
102,44
104,40
103,40
103,38
107,33
110,32
110,31
107,29
103,27
100,27
101,27
102,28
103,30
104,30
102,30
101,30
103,34
102,34
101,34
100,34
102,38
102,40
101,40
97,39
97,43
100,44
101,44
97,48
97,52
97,55
94,56
94,54
94,51
94,45
94,40
94,38
97,37
94,36
94,35
94,34
97,33
94,30
94,29
94,27
94,25
94,23
97,18
101,15
102,15
103,15
104,15
103,19
107,18
110,16
110,17
117,19
117,20
117,21
120,18
124,15
125,15
127,23
130,26
132,20
132,21
140,26
140,28
143,27
143,31
140,31
140,33
140,35
140,37
140,39
140,42
140,43
143,46
140,47
140,53
143,50
148,51
149,51
153,50
156,49
156,48
156,44
156,45
153,46
150,43
149,43
148,43
150,47
149,47
148,47
147,47
147,43
143,42
143,38
143,34
147,32
148,32
149,32
163,23
163,26
163,28
163,29
163,31
166,31
163,32
163,34
163,36
166,34
170,32
171,32
171,35
172,35
172,32
172,29
171,29
170,29
169,26
170,26
171,27
172,26
176,28
179,23
178,16
178,13
176,11
173,8
172,5
166,7
166,11
163,16
163,13
163,12
162,0
144,0
143,7
143,11
149,5
150,8
153,11
149,12
149,21
148,21
147,21
143,23
140,24
140,22
140,18
140,16
133,16
133,17
130,18
127,15
126,15
126,12
125,12
124,12
130,8
130,6
126,5
126,0
120,6
120,8
117,12
120,14
117,15
117,14
109,9
107,6
109,0
108,0
103,5
103,12
102,12
101,12
97,14
94,15
94,14
94,12
94,9
97,6
90,0
89,0
88,0
87,0
86,9
84,6
80,5
74,0
73,0
72,0
74,6
71,9
71,16
71,19
71,20
71,21
71,23
71,25
71,26
71,27
74,24
79,23
80,23
87,16
86,20
86,21
84,24
86,26
86,27
84,31
84,33
86,35
86,36
80,32
79,32
79,30
80,29
78,29
77,29
71,29
71,31
71,32
74,33
71,34
71,35
71,36
71,40
71,41
71,42
71,44
77,44
78,44
80,44
79,45
71,47
71,49
71,48
71,46
63,46
63,45
61,43
64,42
64,41
61,39
61,36
63,32
61,30
64,29
64,28
61,26
61,24
57,25
58,27
57,27
56,27
55,27
56,25
51,26
51,24
51,20
48,17
48,15
51,17
51,13
48,12
51,11
56,15
57,15
57,18
58,21
55,15
56,12
57,12
61,13
61,11
58,8
57,5
63,0
54,0
53,0
52,0
51,7
38,0
37,0
36,0
34,5
28,7
28,11
25,12
25,14
28,13
28,15
31,16
32,16
33,17
34,16
33,14
34,14
33,12
34,12
35,8
38,11
38,13
38,15
38,18
38,20
38,23
34,21
34,19
33,19
31,21
32,21
33,22
32,25
33,25
34,25
35,25
34,29
38,28
41,27
41,26
48,25
48,27
51,30
48,32
48,35
48,37
51,36
54,37
55,37
56,35
57,35
57,37
56,38
58,40
57,40
56,40
55,40
51,43
48,40
48,39
48,44
48,45
48,46
51,51
55,52
51,55
51,59
48,65
48,67
40,66
40,65
38,63
