x,y
40,35
40,36
40,37
41,39
40,43
40,45
40,48
40,49
34,52
33,56
34,56
34,60
38,59
38,57
40,50
48,48
48,47
49,49
48,52
48,55
48,56
48,60
48,58
51,54
51,52
56,51
57,51
61,54
63,56
63,57
63,58
64,60
61,64
57,63
57,60
51,64
48,68
48,70
48,69
55,67
57,71
57,76
56,76
55,76
51,78
48,77
48,79
48,81
48,83
51,82
48,93
48,95
51,88
58,85
61,88
57,89
60,101
61,101
62,101
74,95
77,89
78,89
79,89
80,90
81,92
84,95
87,89
87,88
87,87
87,85
87,84
87,81
87,80
87,79
87,77
87,76
87,73
87,72
87,69
87,70
84,71
81,75
80,75
80,82
79,81
78,81
77,81
74,87
74,79
77,75
78,75
79,75
81,68
80,68
79,68
78,68
74,71
74,67
71,67
71,64
74,63
71,62
71,60
74,59
71,58
71,56
71,54
74,55
78,53
79,53
80,53
84,51
84,49
94,41
94,42
94,48
94,49
94,55
94,56
94,60
94,62
94,64
94,66
94,68
94,70
97,75
97,81
94,96
94,97
95,98
97,101
108,101
110,98
110,95
103,85
107,81
110,83
110,82
110,81
110,79
122,73
110,73
110,75
110,77
110,76
107,75
104,72
103,72
102,72
101,72
97,69
97,65
97,61
101,59
102,59
103,59
109,55
110,56
109,49
110,48
122,45
109,41
110,40
103,20
110,18
110,15
108,0
103,5
94,16
94,17
95,18
87,25
80,28
80,31
86,40
86,41
86,42
80,44
80,48
79,48
74,51
74,49
71,49
71,51
61,52
64,49
64,46
71,46
71,44
71,42
71,40
71,39
74,37
74,33
74,30
61,33
57,36
55,34
56,32
55,30
61,29
71,25
80,15
86,9
84,6
80,5
74,6
71,9
62,0
61,0
60,0
57,5
51,6
51,8
48,11
61,8
61,6
63,11
64,18
63,22
63,23
63,24
63,25
57,27
56,28
55,27
54,27
48,23
48,18
48,22
48,24
48,25
48,27
48,29
48,30
51,30
51,34
48,34
48,33
38,32
34,31
33,31
34,26
33,26
32,26
32,21
33,21
34,21
38,18
34,17
34,9
38,8
35,5
28,8
25,13
25,15
28,18
28,23
25,22
25,24
25,27
25,29
28,28
28,32
25,32
25,34
25,35
25,37
25,39
15,45
11,46
9,46
8,45
10,46
12,45
15,37
15,35
18,32
18,31
18,28
18,29
15,30
12,27
11,27
11,22
10,22
9,22
10,20
11,17
11,20
15,21
18,17
17,15
17,14
17,13
15,11
12,8
11,5
5,7
5,11
0,8
2,12
2,13
2,15
0,15
2,17
2,20
0,22
2,23
5,21
5,24
2,25
0,29
0,32
5,30
9,27
10,27
11,34
10,34
9,38
5,37
5,35
2,35
2,38
0,39
2,40
2,42
2,44
0,43
0,44
0,45
0,46
2,47
2,49
0,53
5,48
9,51
10,51
11,51
12,51
15,54
18,53
18,52
18,55
18,56
17,61
15,59
11,58
10,58
5,54
5,59
2,58
0,60
2,61
2,63
2,65
0,67
2,69
2,67
9,63
8,70
10,71
11,71
12,70
15,70
15,72
11,77
9,73
5,72
2,71
0,73
0,74
2,74
2,75
2,76
0,79
0,81
2,82
2,83
2,85
2,87
0,87
5,91
5,93
15,93
15,91
11,90
11,87
17,83
17,84
17,85
18,87
25,84
28,84
28,88
28,91
28,95
34,89
34,86
38,84
41,81
41,80
41,78
41,77
38,67
34,67
34,68
34,75
33,76
32,76
34,76
35,76
38,75
38,79
34,83
33,83
28,79
25,74
25,72
25,70
25,68
25,66
25,64
25,62
25,60
28,59
28,57
25,57
25,54
25,52
25,50
25,48
25,47
25,45
25,43
34,39
