x,y
130,158
133,154
133,153
133,152
133,150
130,152
127,149
126,149
124,149
125,149
130,146
130,141
140,144
140,143
140,142
143,138
143,132
147,129
148,129
149,125
149,129
150,129
153,132
156,130
156,132
156,134
156,136
153,138
153,145
149,142
148,142
147,142
146,142
143,145
143,151
150,148
153,151
149,157
149,162
149,165
143,167
143,164
130,162
130,164
133,166
133,168
133,169
133,173
133,174
133,175
133,177
140,178
140,177
140,176
140,175
140,172
143,173
143,171
148,172
149,172
153,173
148,181
147,181
149,181
156,175
156,177
156,178
163,182
163,188
163,190
147,190
149,194
143,200
140,200
140,204
143,202
148,199
149,199
153,200
153,202
155,204
166,202
166,206
171,204
170,206
177,212
176,205
176,201
170,202
171,200
170,199
166,198
163,194
166,194
171,193
172,193
172,196
176,194
172,184
166,181
163,180
163,178
166,177
163,176
163,174
166,173
163,172
163,169
166,169
170,171
171,171
172,171
171,168
172,168
176,169
176,165
176,163
176,161
176,159
176,157
179,153
189,153
186,148
179,154
176,155
172,156
171,156
172,160
171,160
166,159
166,161
166,163
166,165
163,165
163,163
163,161
163,157
166,157
166,155
163,152
166,150
170,150
170,152
171,152
172,152
173,152
176,149
176,145
171,144
170,143
170,146
171,148
166,146
156,140
156,138
163,137
163,136
163,135
163,130
166,129
166,131
170,134
172,138
171,130
172,130
176,131
176,129
179,128
179,127
173,126
172,126
171,126
170,126
172,121
170,117
176,114
186,115
186,117
186,120
186,122
189,121
194,119
195,119
193,119
189,116
193,114
195,114
194,114
189,110
193,107
194,107
195,107
196,107
199,110
202,111
202,112
202,110
202,108
195,100
189,95
189,87
195,81
196,83
199,82
202,76
209,73
209,75
209,76
209,78
209,80
209,82
209,85
212,86
212,81
212,78
212,75
212,72
216,73
217,73
218,73
218,76
217,76
216,76
216,79
217,79
218,79
217,85
218,85
219,87
222,86
222,90
218,91
217,91
216,91
218,96
217,96
218,99
217,99
216,99
216,96
212,93
212,90
209,92
209,94
209,96
212,98
212,101
209,98
209,100
209,102
212,106
209,108
209,110
209,113
212,115
212,113
212,109
216,107
217,107
218,104
218,107
217,112
218,112
222,113
222,115
225,121
224,126
224,127
218,129
217,129
216,132
217,132
218,132
219,132
222,130
225,133
225,135
225,137
225,139
222,135
222,141
225,141
225,143
225,145
225,147
222,147
225,149
225,151
225,152
222,153
222,155
222,157
218,154
217,154
212,155
212,153
209,150
212,147
212,141
212,135
212,130
209,127
209,121
209,125
209,126
209,130
202,135
200,139
195,138
194,138
195,134
189,129
189,125
186,124
186,126
186,128
186,130
186,133
186,134
186,135
186,139
192,145
195,152
199,153
201,156
199,160
199,162
195,159
194,159
186,156
186,160
186,162
186,164
186,168
186,166
189,162
189,160
189,164
195,166
199,164
199,168
194,167
193,166
192,166
189,169
186,169
189,174
193,169
193,171
194,171
195,171
196,171
199,174
202,175
202,176
202,174
202,172
209,166
209,164
209,161
209,159
209,155
212,157
212,160
216,158
217,158
218,158
224,164
224,166
218,172
219,179
218,179
217,179
216,179
212,182
209,187
209,189
209,191
209,193
212,193
212,191
212,189
212,187
217,186
218,186
222,182
225,180
225,182
225,183
225,184
222,187
222,189
222,191
222,193
224,196
222,200
218,199
217,199
212,200
212,203
209,200
209,196
199,192
199,188
199,184
195,178
194,178
193,178
186,178
186,180
186,186
186,188
186,189
189,189
189,184
189,180
196,181
195,186
194,187
193,186
192,186
193,189
194,191
199,196
199,198
195,199
195,195
194,195
193,193
189,193
186,192
186,193
186,196
189,196
189,198
189,201
189,205
203,212
